tket_bench,4mod5-v1_23.qasm,28,0,0,26,1,1,0,0,69,32,25,4,25,4,0.2
tket_bench,4_49_16.qasm,91,0,11,72,18,1,0,0,217,99,31,6,31,6,0.3
tket_bench,sym6_145.qasm,1701,0,596,1397,303,1,0,0,3888,1701,16,0,16,0,0.84
tket_bench,4gt5_76.qasm,35,0,0,29,5,1,0,0,91,46,52,17,52,17,0.2
tket_bench,4mod5-v1_22.qasm,7,0,0,5,1,1,0,0,21,11,31,8,31,8,0.2
tket_bench,4mod5-v0_18.qasm,28,0,0,26,1,0,1,0,69,31,25,3,25,3,0.2
tket_bench,ising_model_10.qasm,520,126,394,394,0,0,0,63,1320,90,438,216,438,216,0.17
tket_bench,one-two-three-v0_98.qasm,63,0,13,52,10,1,0,0,146,65,22,2,22,2,0.2
tket_bench,z4_268.qasm,1337,0,485,1150,186,1,0,0,3073,1343,30,6,30,6,0.52
tket_bench,4mod5-v0_20.qasm,7,0,0,5,0,1,1,0,20,10,24,3,24,3,0.2
tket_bench,ex3_229.qasm,175,0,36,154,14,1,6,0,403,175,16,0,16,0,0.4
tket_bench,4gt13-v1_93.qasm,28,0,2,22,5,1,0,0,68,30,22,2,22,2,0.2
tket_bench,mini-alu_167.qasm,126,0,29,101,24,1,0,0,288,126,16,0,16,0,0.3
tket_bench,pf2_40_after.qasm,1280,640,640,640,0,0,0,320,4480,1040,11357,9917,11357,9917,0.141
tket_bench,4mod5-bdd_287.qasm,28,0,1,20,7,1,0,0,70,31,26,5,26,5,0.2
tket_bench,f2_232.qasm,525,0,94,444,80,1,0,0,1206,525,16,0,16,0,0.12
tket_bench,4mod5-v1_24.qasm,14,0,0,10,3,1,0,0,36,16,23,3,23,3,0.2
tket_bench,cm82a_208.qasm,280,0,77,237,41,1,1,0,650,283,24,3,24,3,0.6
tket_bench,miller_11.qasm,21,0,2,13,7,1,0,0,50,23,16,0,16,0,0.2
tket_bench,radd_250.qasm,1400,0,527,1172,224,1,3,0,3213,1405,27,5,27,5,0.54
tket_bench,rd32_270.qasm,35,0,3,32,1,1,1,0,84,36,19,1,19,1,0.2
tket_bench,pf1_30_before.qasm,240,120,120,120,0,0,0,60,1140,180,1526,1286,1526,1286,0.19
tket_bench,pf2_50_before.qasm,700,300,400,400,0,0,0,150,3600,600,6698,5998,6698,5998,0.81
tket_bench,ising_model_16.qasm,868,204,664,664,0,0,0,0,2166,150,888,540,888,540,0.35
tket_bench,one-two-three-v2_100.qasm,28,0,1,20,7,1,0,0,69,32,30,6,30,6,0.2
tket_bench,decod24-v2_43.qasm,21,0,3,14,6,1,0,0,52,22,19,1,19,1,0.2
tket_bench,pf2_30_before.qasm,420,180,240,240,0,0,0,90,2160,360,2528,2108,2528,2108,0.29
tket_bench,rd32-v0_66.qasm,14,0,0,12,1,1,0,0,34,16,23,3,23,3,0.2
tket_bench,4gt4-v0_79.qasm,98,0,5,85,12,1,0,0,231,105,47,14,47,14,0.4
tket_bench,decod24-v0_38.qasm,21,0,2,15,5,1,0,0,51,23,22,2,22,2,0.2
tket_bench,alu-v4_36.qasm,49,0,5,35,13,1,0,0,115,51,21,2,21,2,0.2
tket_bench,rd73_140.qasm,98,0,0,71,26,1,0,0,230,104,49,21,49,21,0.3
tket_bench,rd53_133.qasm,252,0,60,215,36,1,0,0,580,256,34,9,34,9,0.5
tket_bench,pf1_30_after.qasm,240,90,120,120,0,0,30,45,810,180,1443,1233,1443,1233,0.18
tket_bench,3_17_13.qasm,14,0,1,9,0,1,4,0,36,17,24,3,24,3,0.2
tket_bench,dc1_220.qasm,833,0,234,695,102,1,35,0,1914,833,33,8,33,8,0.22
